RA (deg),Dec (deg),radius,Object Name,Object Type
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-076653,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079869,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    HAR      S,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    HAR      L,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079286,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    HAR      R,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-979-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-076656,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  672188,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,HD 131980,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    HAR      N,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079815,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52009427,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204659328038792448,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 285-077818,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204219381654985472,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145817.5-333651,RotV*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076967,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V33,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-1161-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076978,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 51001472,Star
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 14584-3218,FarIR
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 51000368,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079910,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52006004,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079880,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-080002,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-109-1,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076944,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 71001880,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 282-077225,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1882-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52009987,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079781,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  683443,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC2  17510570,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA 3099247,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 71000779,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-076640,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52009633,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 71000541,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 71001161,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076907,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  679773,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52010221,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 286-077566,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52008249,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204982584458310272,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076956,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 71002544,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150342.6-330054,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J15034579-3308353,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 21001061,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204660320180440832,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076910,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 51001428,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-2003-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52010771,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079264,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52005710,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204612152120118528,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079951,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 32004229,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-076633,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145715-331528,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,RAVE J145956.8-334843,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 37173,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150303.9-324157,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079936,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52005547,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 36633,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 51000489,Star
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J145745.4-324435,X
225.12517724860533,-33.131897358647315,11940.68841917433,HD 132801,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52009395,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-1044-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    ROS      23,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52008285,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52011176,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V36,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  684662,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,HD 132116,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 286-077559,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  691396,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52010016,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-154-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V35,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 285-077795,Star
225.12517724860533,-33.131897358647315,11940.68841917433,SMSS J145831.23-334149.2,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 51001460,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 71002877,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203980718917060608,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079234,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 282-077671,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-114-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076943,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 52009516,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1076-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079780,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 35241,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V58,BlueStraggler
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-791-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14594654-3349165,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42008805,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145730-332740,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42006266,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42011439,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 51000173,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-080017,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    ROS      20,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 51001013,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61001413,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076893,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203986530005057664,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    ROS      12,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42007205,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42007971,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61000707,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42006240,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42008772,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    SAW V1,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079977,Star
225.12517724860533,-33.131897358647315,11940.68841917433,V* V415 Lup,RRLyrae_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42010080,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J15010978-3225572,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076899,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61000182,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42008343,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15001971-3350409,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61000711,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 33726,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,HD 132955,PulsV*
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V37,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61000397,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 32555,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 33418,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42007336,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42007539,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61000102,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204566006991434112,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,HD 132602,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 285-077787,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61002370,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204662106886845056,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079260,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42008180,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 41000264,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42007589,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42005961,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42012437,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42010715,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61001052,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    ROS       7,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61001622,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 35600,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 21000354,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42008367,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 41002249,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61000435,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42013479,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 21001414,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V50,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V48,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204592700217889792,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    HAR      K,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    ROS      19,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V49,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42008024,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42009955,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 41000864,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42006307,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V56,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42009028,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42013343,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 41003361,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42010049,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V51,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  682431,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V38,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 30385,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204589474694507392,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42007326,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61001885,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 71000126,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079705,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-076616,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61007565,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150245.4-334108,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    ROS      11,Cepheid
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    ROS       8,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 29987,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 41004085,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1253-1,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61000142,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,HD 131901,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205033505590781696,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V39,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15000070-3351147,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V57,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61000782,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61002418,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 61002588,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 32308,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    CSH     248,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42010600,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,NGC  5824,GlobCluster
225.12517724860533,-33.131897358647315,11940.68841917433,[MLF2018] 28971,AGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[DHS2014] 42011588,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V40,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V52,RRLyrae
